UUID,REC_NR,NAME,AIRPORT,TYPE,STATUS,GEO_LON,GEO_LAT,TOP_AMSL,HEIGHT_AGL,RADIUS,WEF,MARKING,LIGHTING,GROUP,STYLE,SMALL,point
02aca00d-8f84-4cdf-aea7-725b7243bdce,1,245NW30625,LSZC,BUILDING,A,8.424053849736916,46.98925625155621,490.2,14.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.424053849736916 46.98925625155621)
052a85c7-2abf-4c96-8b24-c1333ce0c9c6,1,245NW20089,LSZC,POLE,A,8.385422910574725,46.96592149822494,482.9,30.4,,2007-08-20,NONE,NONE,NO,ms_pole,YES,POINT (8.385422910574725 46.96592149822494)
05f13836-7d8e-4029-ae56-2ef85322334f,1,245NW30643,LSZC,BUILDING,A,8.436550671960292,46.972037811834745,490.7,15.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.436550671960292 46.97203781183475)
07c8c502-4524-4703-8729-5c4cec08b30c,1,245NW30685,LSZC,BUILDING,A,8.384343092697934,46.97083096209878,450.3,3.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.384343092697934 46.97083096209878)
07f157a3-e3fb-4f10-a044-7a5d02a77c9e,1,235SZ30023,,POLE,A,8.552010524628384,47.04840156652225,552.8,43.0,,2008-02-29,NONE,NONE,NO,ms_pole,NO,POINT (8.552010524628384 47.04840156652225)
0860c329-1958-48af-a634-c29ddb45f5f1,1,245NW30636,LSZC,BUILDING,A,8.400598176282244,46.96715964923634,494.6,17.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.400598176282244 46.96715964923634)
0a12720e-6bc9-494b-8c3a-4e118884fd5a,1,235LU30226,LSME,BUILDING,A,8.312065560926825,47.102886638108465,469.3,19.37,,2019-04-12,MARKED,LIGHTED,NO,ms_building_lighted,YES,POINT (8.312065560926825 47.10288663810847)
0bd66a87-db45-4ace-888a-22230dbb2ce9,1,245NW30451,LSZC,BUILDING,A,8.352433472105943,46.9561152011471,514.8,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.352433472105943 46.9561152011471)
0cd70305-d879-4197-9af0-6983d9b7b775,1,245NW30495,LSZC,BUILDING,A,8.340746061571279,46.95651237568153,528.0,13.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.340746061571279 46.95651237568153)
0d811170-2535-44a0-b630-f2387c12be6e,1,LU23000471,,CRANE,A,8.295413414587367,47.0392527709441,543.3,92.59,70.0,2023-04-19,ORANGE_CANVAS,LOW,YES,ms_crane_group_lighted,NO,POINT (8.295413414587367 47.0392527709441)
0fa20f4f-1231-4e57-b3ac-006f4ea14841,1,245NW30597,LSZC,BUILDING,A,8.385039902534306,46.97163060571373,455.0,8.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.385039902534306 46.97163060571373)
106b90cc-8fd5-454e-836e-b7bf283f0033,1,245NW30496,LSZC,BUILDING,A,8.34745624921605,46.95682612662651,538.4,8.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.34745624921605 46.95682612662651)
1096eb05-aa07-492f-9048-7517131d2cf2,1,245NW30600,LSZC,BUILDING,A,8.342316885070218,46.95174700041729,618.3,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.342316885070218 46.95174700041729)
1137cd8e-d325-4b4e-9047-f3f9ddcbff01,1,245NW30628,LSZC,BUILDING,A,8.405487941585957,46.98463894379153,489.9,14.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.405487941585957 46.98463894379153)
116f26b3-da87-453a-8ae5-59e5729439e2,1,245NW30529,LSZC,BUILDING,A,8.344504768430097,46.956229681766565,522.7,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.344504768430097 46.95622968176657)
126161fa-3350-46d5-a49a-1870389d0239,1,245NW30606,LSZC,BUILDING,A,8.33713345470088,46.950558301140674,646.4,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.337133454700879 46.95055830114067)
18ca1a8f-7bd2-4f22-a726-178f1f6feda8,1,245NW30484,LSZC,BUILDING,A,8.348638745603282,46.95545523522386,590.4,16.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.348638745603282 46.95545523522386)
1b257af6-04b6-4820-ac00-505f763c1a04,1,245NW30624,LSZC,BUILDING,A,8.336457101954776,46.948981516457536,652.9,10.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.336457101954776 46.94898151645754)
1b6b7d5c-c52f-445b-8d25-faead72a578c,1,245OW00207,,POLE,A,8.302244360567972,46.97661814717734,881.0,31.0,,1950-01-01,NONE,NONE,NO,ms_pole,NO,POINT (8.302244360567972 46.97661814717734)
22c1021a-5b19-452c-99d8-36d21c5d0823,1,245NW10080,LSZC,POLE,A,8.407623211769144,46.95094691525246,870.0,43.0,,2023-12-22,RED_WHITE_RED,NONE,NO,ms_pole,NO,POINT (8.407623211769144 46.95094691525246)
23b748c5-ce19-488a-9fa0-faddf6b5a822,1,245NW30616,LSZC,BUILDING,A,8.340092808265188,46.955493257952135,543.9,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.340092808265188 46.95549325795213)
24f6bf19-64f3-43d7-924d-85a10456d330,1,245NW30646,LSZC,BUILDING,A,8.414445780767549,46.98486739770222,498.1,65.0,,1950-01-01,NONE,NONE,NO,ms_building,NO,POINT (8.414445780767549 46.98486739770222)
256efa7d-60ef-4fa6-ae88-ab58b5682ad7,1,245NW30615,LSZC,BUILDING,A,8.339757927451824,46.95595602418021,535.0,9.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.339757927451824 46.95595602418021)
25d7b9c6-85c0-4deb-9040-9ad989a61d3e,1,245NW30202,LSZC,POLE,A,8.418484836841898,46.99828969571367,820.5,33.5,,2011-10-14,MARKED,LIGHTED,NO,ms_pole_lighted,NO,POINT (8.418484836841898 46.99828969571367)
26439c8b-09a6-4e52-9f39-5692fa3909fd,1,235SZ30030,,POLE,A,8.498049950950783,47.071707838815364,485.7,26.48,,2009-07-17,NONE,NONE,NO,ms_pole,NO,POINT (8.498049950950783 47.07170783881536)
29d680bf-ef8f-4015-8ae6-d9d52ac33121,1,NW23000065,LSZC,CRANE,A,8.361925663689352,46.95794660011037,511.1,54.3,61.5,2023-01-30,ORANGE_CANVAS,LOW,YES,ms_crane_group_lighted,NO,POINT (8.361925663689352 46.95794660011037)
2a006387-75a0-4c95-a3b6-4ce7c0fe192a,1,245NW30682,LSZC,BUILDING,A,8.384750461717905,46.97087401943469,450.6,3.0,,1950-01-01,NONE,NONE,YES,ms_building_group,YES,POINT (8.384750461717905 46.97087401943469)
2af11aef-e3bb-4004-8f2e-4541fcec15e4,1,235LU10030,,STACK,A,8.290937684948537,47.06746834919032,523.0,70.0,,1996-05-31,NONE,NONE,NO,ms_stack,NO,POINT (8.290937684948537 47.06746834919032)
2bf680b0-399b-4565-abd2-7b33e905b2c0,1,245NW30595,LSZC,POLE,A,8.386684744570095,46.97162178416362,454.6,7.0,,1950-01-01,NONE,NONE,YES,ms_pole_group,YES,POINT (8.386684744570095 46.97162178416362)
2e63d64e-f646-40a1-9476-8258807d484e,1,245NW30639,LSZC,BUILDING,A,8.42139419788603,46.970810092617256,494.8,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.42139419788603 46.97081009261726)
2fa67eff-031f-4c3c-9358-384f7bbc8e17,1,245NW30551,LSZC,BUILDING,A,8.344709372658748,46.95233613593265,639.0,8.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.344709372658748 46.95233613593265)
3155f924-49c4-48b8-afb0-649632a197d1,1,245NW30629,LSZC,BUILDING,A,8.361007987194457,46.96880388148029,488.7,17.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.361007987194457 46.96880388148029)
34037c92-4978-42db-aa5d-5c9eeb222e04,1,LU23001239,,CRANE,A,8.301578562781652,47.02659479775422,528.5,81.16,75.0,2023-08-25,ORANGE_CANVAS,LOW,YES,ms_crane_group_lighted,NO,POINT (8.301578562781652 47.02659479775422)
348c198f-ea9d-421f-a5ca-2b7f1fe1f04e,1,245NW30584,LSZC,BUILDING,A,8.33928613832757,46.96058903692578,560.6,10.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.339286138327569 46.96058903692578)
376347ce-380d-406d-95b0-ccd492398daf,1,245NW30630,LSZC,BUILDING,A,8.413663190616209,46.9785730240807,449.1,13.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.413663190616209 46.9785730240807)
38636ff9-ad69-471e-9752-ece58233d88a,1,NW24000285,LSZC,CRANE,A,8.381196951099481,46.974989714375674,482.0,36.8,60.0,2024-03-01,MARKED,LIGHTED,NO,ms_crane_lighted,YES,POINT (8.381196951099481 46.97498971437567)
393a4419-54d9-43fe-8066-921b2f2259c9,1,235LU20066,,POLE,A,8.286131182167198,47.09154889472097,472.4,32.0,,2006-11-01,NONE,NONE,NO,ms_pole,NO,POINT (8.286131182167198 47.09154889472097)
3b24b8bf-4c41-47ab-8412-f17e1e5fd9e3,1,245NW00420,,POLE,A,8.482707013182939,46.93566034430032,1699.0,34.0,,1950-01-01,NONE,NONE,NO,ms_pole,NO,POINT (8.482707013182939 46.93566034430032)
3d5e1a29-86d8-44e9-892a-edd75d4be19d,1,245NW30687,LSZC,POLE,A,8.389124074279263,46.971600777839896,448.0,1.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.389124074279263 46.9716007778399)
3e78fb38-758d-4dc1-81be-a4c040d2cb90,1,235LU30131,,POLE,A,8.296953202901268,47.059174491262844,550.4,79.0,,2011-09-01,MARKED,LIGHTED,YES,ms_pole_group_lighted,NO,POINT (8.296953202901268 47.05917449126284)
42cffcb9-d6ac-4c99-82ef-2436ece78ca4,1,245NW30599,LSZC,BUILDING,A,8.341666167358087,46.95053311263835,648.9,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.341666167358087 46.95053311263835)
4397c481-1226-4383-bd53-40eacec9c759,1,245NW30637,LSZC,BUILDING,A,8.407244294386263,46.967992296029045,493.6,10.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.407244294386263 46.96799229602905)
44e284e5-ea43-4291-aa26-44e6375d11d2,1,245NW30607,LSZC,BUILDING,A,8.34171836980047,46.95320192529628,585.0,11.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.34171836980047 46.95320192529628)
44fb4d8b-2ee0-4339-9582-4b9b63067a37,1,235LU40083,,CRANE,A,8.312747863852456,47.08315526740543,477.1,51.34,,2021-11-02,MARKED,LIGHTED,NO,ms_crane_lighted,NO,POINT (8.312747863852456 47.08315526740543)
46665e89-ed2d-4ea5-857e-64de40ffd187,1,235LU40107,,CRANE,A,8.295776961708567,47.02988567181297,529.0,69.0,,2024-04-04,ORANGE_CANVAS,LOW,NO,ms_crane_lighted,NO,POINT (8.295776961708567 47.02988567181297)
4995f0a5-1d0b-4897-91a0-73ba1e83ea61,1,245NW30462,LSZC,BUILDING,A,8.352968885446057,46.957383293752116,495.8,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.352968885446057 46.95738329375212)
4a1c8f44-9597-4686-9f17-2c51a64dc20d,1,235LU00049,,STACK,A,8.364883146539677,47.110613552935284,484.0,70.0,,1950-01-01,NONE,NONE,NO,ms_stack,NO,POINT (8.364883146539677 47.11061355293528)
4a70c3e1-fccd-45d9-a402-70161c05dadb,1,LU23001684,,CRANE,A,8.312901763428897,47.08400821895929,472.9,47.8,60.0,2023-09-29,MARKED,LIGHTED,YES,ms_crane_group_lighted,NO,POINT (8.312901763428897 47.08400821895929)
4b5a32a9-6109-4043-97c4-6fb71351f4ae,1,245NW30507,LSZC,BUILDING,A,8.347631134682539,46.95629875737104,553.7,8.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.347631134682539 46.95629875737104)
4eac0134-9000-4fa9-b3c6-4b9eb1021f6d,1,245NW30609,LSZC,BUILDING,A,8.340244765042817,46.95342294781615,581.0,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.340244765042817 46.95342294781615)
4f6f2e33-b961-4c07-b01f-9e097200cb63,1,245NW30631,LSZC,BUILDING,A,8.361174934142571,46.956937380478145,495.0,12.0,,1950-01-01,NONE,NONE,NO,ms_building,YES,POINT (8.361174934142571 46.95693738047814)
4faf9df3-1897-4824-bbfd-bd67c79c2bf8,1,245NW30650,LSZC,POLE,A,8.382381297129282,46.968872640851075,453.3,6.0,,1950-01-01,NONE,NONE,NO,ms_pole,YES,POINT (8.382381297129282 46.96887264085107)
512e8be2-effb-455b-b7b6-da7de85f132b,1,235SZ30115,,POLE,A,8.592736968308023,47.01436363015562,1269.0,25.0,,1990-10-01,NONE,NONE,NO,ms_pole,NO,POINT (8.592736968308023 47.01436363015562)
53bd67f0-807c-4f52-94d7-a55f8c2c6e45,1,235SZ30213,,POLE,A,8.613014818386288,47.00331746939912,501.5,62.0,,2000-01-01,NONE,NONE,NO,ms_pole,NO,POINT (8.613014818386288 47.00331746939912)
