UUID,REC_NR,NAME,AIRPORT,TYPE,STATUS,GEO_LON,GEO_LAT,TOP_AMSL,HEIGHT_AGL,RADIUS,WEF,MARKING,LIGHTING,GROUP,STYLE,SMALL,point
023a2691-8fbd-4b74-98f3-024600389285,4,235HL00018,LSME,TRANSMISSION_LINE,A,8.315538750902165,47.07918047765587,470.2,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.315538750902165 47.07918047765587)
023a2691-8fbd-4b74-98f3-024600389285,5,235HL00018,LSME,TRANSMISSION_LINE,A,8.313916404628442,47.07801866475006,474.4,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.313916404628442 47.07801866475006)
023a2691-8fbd-4b74-98f3-024600389285,6,235HL00018,LSME,TRANSMISSION_LINE,A,8.31227798518707,47.07684390789501,477.0,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.31227798518707 47.07684390789501)
023a2691-8fbd-4b74-98f3-024600389285,7,235HL00018,LSME,TRANSMISSION_LINE,A,8.310431838999747,47.07630794619763,487.1,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.310431838999747 47.07630794619763)
023a2691-8fbd-4b74-98f3-024600389285,8,235HL00018,LSME,TRANSMISSION_LINE,A,8.308563937450575,47.07576789186843,501.6,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.308563937450575 47.07576789186843)
023a2691-8fbd-4b74-98f3-024600389285,9,235HL00018,LSME,TRANSMISSION_LINE,A,8.30710614388439,47.075343988341615,504.9,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.30710614388439 47.07534398834161)
023a2691-8fbd-4b74-98f3-024600389285,10,235HL00018,LSME,TRANSMISSION_LINE,A,8.305198799630848,47.07478708634029,491.1,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.305198799630848 47.07478708634029)
023a2691-8fbd-4b74-98f3-024600389285,11,235HL00018,LSME,TRANSMISSION_LINE,A,8.303561920394587,47.07396724736492,489.8,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.303561920394587 47.07396724736492)
023a2691-8fbd-4b74-98f3-024600389285,12,235HL00018,LSME,TRANSMISSION_LINE,A,8.301925118776651,47.07314909383912,488.0,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.301925118776651 47.07314909383912)
023a2691-8fbd-4b74-98f3-024600389285,13,235HL00018,LSME,TRANSMISSION_LINE,A,8.300749947444093,47.07209078218163,500.4,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.300749947444093 47.07209078218163)
023a2691-8fbd-4b74-98f3-024600389285,14,235HL00018,LSME,TRANSMISSION_LINE,A,8.299354410836091,47.07083512932748,489.1,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.299354410836091 47.07083512932748)
023a2691-8fbd-4b74-98f3-024600389285,15,235HL00018,LSME,TRANSMISSION_LINE,A,8.297959268280925,47.06957531877785,484.0,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.297959268280925 47.06957531877785)
023a2691-8fbd-4b74-98f3-024600389285,16,235HL00018,LSME,TRANSMISSION_LINE,A,8.295797824753858,47.068727718799884,467.4,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.295797824753858 47.06872771879988)
023a2691-8fbd-4b74-98f3-024600389285,17,235HL00018,LSME,TRANSMISSION_LINE,A,8.293850591162117,47.068156894711024,473.9,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.293850591162117 47.06815689471102)
023a2691-8fbd-4b74-98f3-024600389285,18,235HL00018,LSME,TRANSMISSION_LINE,A,8.291921067329795,47.0675877053714,475.4,79.86,,2024-03-27,NONE,NONE,NO,ms_line,NO,POINT (8.291921067329795 47.0675877053714)
